"Choice","A_follower_count","A_following_count","A_listed_count","A_mentions_received","A_retweets_received","A_mentions_sent","A_retweets_sent","A_posts"       ,"A_network_feature_1","A_network_feature_2","A_network_feature_3","B_follower_count","B_following_count","B_listed_count","B_mentions_received","B_retweets_received","B_mentions_sent","B_retweets_sent","B_posts"       ,"B_network_feature_1","B_network_feature_2","B_network_feature_3"
1       ,405315            ,128127             ,6688            ,"131.597627554"      ,"23.4538713842"      ,"7.38161250358"  ,"0.100503358535" ,"7.40641623293" ,568                  ,"231.589160839"      ,"9587.66958042"      ,1404323           ,563                ,20057           ,"967.720641729"      ,"579.431127684"      ,"4.47379849183"  ,"0.805680232136" ,"6.24180594033" ,4027                 ,"57.6438389197"      ,"3201.29370629"
1       ,488553            ,38857              ,6666            ,"44.9295850425"      ,"5.14356577277"      ,"2.29966575197"  ,"0.571441825748" ,"2.29727556415" ,170                  ,"396.432748538"      ,"14225.1754386"      ,143101            ,128686             ,8742            ,"874.212873202"      ,"347.630667262"      ,"4.49847061965"  ,"0.100503358535" ,"34.9779777238" ,2767                 ,"105.734781061"      ,"5276.96262015"
1       ,125438            ,983                ,4074            ,"55.1372659579"      ,"23.4461396366"      ,"2.25139829697"  ,"0.100503358535" ,"7.2079084546"  ,239                  ,"217.241666667"      ,"6466.73333333"      ,5996              ,906                ,192             ,"15.0502080114"      ,"3.33082837631"      ,"0.83716897553"  ,"0.349326776018" ,"0.588345558047",68                   ,"50.6470588235"      ,"1483.98529412"
1       ,44228             ,661                ,3165            ,"14.8784189631"      ,"2.91561374152"      ,"2.81018987824"  ,"0.100503358535" ,"2.29761263539" ,59                   ,"115.183333333"      ,"2317.66666667"      ,1677              ,838                ,125             ,"19.9001753725"      ,"1.91899256056"      ,"1.28149565067"  ,"0.100503358535" ,"2.04342796729" ,53                   ,"84.2075471698"      ,"1525.18867925"
1       ,1271386           ,7081               ,9041            ,"847.474867563"      ,"178.781710136"      ,"2.27406036057"  ,"0.100503358535" ,"1.30552262313" ,3063                 ,"37.8702860858"      ,"4686.50650195"      ,8048101           ,1                  ,85858           ,"2519.91577878"      ,"1530.02978926"      ,"0.100503358535" ,"0.100503358535" ,"0.332423043719",10885                ,"21.6115304174"      ,"3607.91997818"
0       ,108768            ,57                 ,62              ,"0.762978430716"     ,"0.306073458935"     ,"3.61193964869"  ,"3.37050653553"  ,"10.6005015388" ,3                    ,"7.33333333333"      ,"1022.33333333"      ,614689            ,400                ,5729            ,"199.618296223"      ,"67.8124694734"      ,"9.36619224194"  ,"0.359533601106" ,"4.09448755266" ,669                  ,"39.1937406855"      ,"2565.61251863"
0       ,1433              ,249                ,113             ,"0.339522140564"     ,"0.100503358535"     ,"0.359533601106" ,"0.100503358535" ,"0.867284682594",1                    ,"0.0"                ,"0.0"                ,19562             ,17637              ,278             ,"572.874855518"      ,"390.2936809"        ,"27.5520404128"  ,"7.16755674559"  ,"32.1019061639" ,1762                 ,"23.4692957746"      ,"1395.8456338"
0       ,2403              ,1                  ,75              ,"40.2365533557"      ,"31.4587083471"      ,"51.6200048428"  ,"0.100503358535" ,"42.6304263082" ,147                  ,"10.0272108844"      ,"1486.30612245"      ,823481            ,2667               ,13252           ,"87.6076556937"      ,"28.673226189"       ,"6.65494590001"  ,"2.61579420283"  ,"5.04874777935" ,351                  ,"58.414084507"       ,"3523.25070423"
0       ,708               ,631                ,26              ,"18.7767030699"      ,"5.99968059257"      ,"7.74791947557"  ,"4.967946648"    ,"10.6918784986" ,52                   ,"33.2075471698"      ,"876.433962264"      ,10693             ,935                ,12              ,"0.634421753939"     ,"0.367462556237"     ,"0.367462556237" ,"0.100503358535" ,"0.367462556237",2                    ,"50.5"               ,"3452.5"
1       ,676               ,243                ,43              ,"1.98253086255"      ,"1.36064061784"      ,"0.100503358535" ,"0.100503358535" ,"36.4016397161" ,6                    ,"4.66666666667"      ,"269.5"              ,20                ,7                  ,2               ,"7.69082373179"      ,"0.277305640849"     ,"1.33150797971"  ,"0.100503358535" ,"2.83062680131" ,6                    ,"2.0"                ,"96.1666666667"
1       ,182598            ,1402               ,3831            ,"145.844909693"      ,"74.002957632"       ,"23.5491892963"  ,"0.100503358535" ,"15.9532425551" ,567                  ,"276.496515679"      ,"8038.06620209"      ,3722              ,285                ,103             ,"17.1484351254"      ,"2.71753222201"      ,"5.87896379302"  ,"0.610818839424" ,"3.58359551723" ,61                   ,"79.4032258065"      ,"5921.35483871"
0       ,20                ,7                  ,2               ,"7.69082373179"      ,"0.277305640849"     ,"1.33150797971"  ,"0.100503358535" ,"2.83062680131" ,6                    ,"2.0"                ,"96.1666666667"      ,45589             ,862                ,2641            ,"148.854279232"      ,"36.998883856"       ,"27.8817679309"  ,"3.33349180419"  ,"23.8612817152" ,551                  ,"127.404293381"      ,"2833.84794275"
1       ,405315            ,128127             ,6688            ,"131.597627554"      ,"23.4538713842"      ,"7.38161250358"  ,"0.100503358535" ,"7.40641623293" ,568                  ,"231.589160839"      ,"9587.66958042"      ,48777             ,858                ,1236            ,"247.238745401"      ,"74.1034922474"      ,"3.03169565479"  ,"1.81674611367"  ,"21.1756960799" ,997                  ,"32.9027777778"      ,"1871.07142857"
0       ,113               ,252                ,0               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",0                    ,"0.0"                ,"0.0"                ,43132             ,34141              ,1164            ,"9.76425544177"      ,"2.09464544395"      ,"2.7598672632"   ,"0.100503358535" ,"4.22630195583" ,40                   ,"91.55"              ,"1643.375"
0       ,3764              ,703                ,222             ,"5.2706205371"       ,"1.6011585692"       ,"2.33833256056"  ,"0.100503358535" ,"1.59653867023" ,18                   ,"139.444444444"      ,"4573.88888889"      ,739581            ,10723              ,1279            ,"102.026750104"      ,"96.7713185484"      ,"1.53732181604"  ,"1.05435803853"  ,"3.46775398195" ,432                  ,"11.1916859122"      ,"966.193995381"
0       ,3638              ,3341               ,85              ,"2.79357720107"      ,"1.40270262958"      ,"2.59408926769"  ,"0.598150193501" ,"3.80214341589" ,11                   ,"9.41666666667"      ,"489.083333333"      ,143101            ,128686             ,8742            ,"874.212873202"      ,"347.630667262"      ,"4.49847061965"  ,"0.100503358535" ,"34.9779777238" ,2767                 ,"105.734781061"      ,"5276.96262015"
0       ,65264             ,956                ,2672            ,"226.763549906"      ,"72.1454053207"      ,"3.78166453239"  ,"2.04793724216"  ,"3.0637191965"  ,887                  ,"68.7081930415"      ,"1766.30751964"      ,125512            ,13701              ,10873           ,"267.703832628"      ,"94.3880680445"      ,"10.9862864413"  ,"1.36020464936"  ,"11.1684045527" ,1063                 ,"229.764159703"      ,"6728.43082637"
0       ,146298            ,49266              ,9392            ,"146.311226579"      ,"84.4510189798"      ,"1.3083555275"   ,"0.100503358535" ,"4.0358259366"  ,600                  ,"54.802306425"       ,"1953.62602965"      ,1634478           ,12567              ,38425           ,"12725.7097184"      ,"4935.33541518"      ,"21.7598593263"  ,"7.26218638293"  ,"16.691417768"  ,23939                ,"24.4788244035"      ,"2299.08829357"
0       ,44                ,79                 ,1               ,"0.576871582486"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",2                    ,"33.5"               ,"629.0"              ,889300            ,183                ,5646            ,"3237.31387301"      ,"1964.29018677"      ,"18.1172813641"  ,"0.85260213546"  ,"90.1458413467" ,10953                ,"10.0285919799"      ,"1180.80534077"
1       ,794               ,892                ,32              ,"1.33691417504"      ,"0.362150068203"     ,"1.05921255864"  ,"0.337131952744" ,"0.822583964435",4                    ,"0.0"                ,"68.5"               ,676               ,243                ,43              ,"1.98253086255"      ,"1.36064061784"      ,"0.100503358535" ,"0.100503358535" ,"36.4016397161" ,6                    ,"4.66666666667"      ,"269.5"
0       ,405315            ,128127             ,6688            ,"131.597627554"      ,"23.4538713842"      ,"7.38161250358"  ,"0.100503358535" ,"7.40641623293" ,568                  ,"231.589160839"      ,"9587.66958042"      ,143101            ,128686             ,8742            ,"874.212873202"      ,"347.630667262"      ,"4.49847061965"  ,"0.100503358535" ,"34.9779777238" ,2767                 ,"105.734781061"      ,"5276.96262015"
0       ,504004            ,3109               ,12772           ,"311.8003107"        ,"142.633228932"      ,"4.4860901625"   ,"1.04940792319"  ,"4.8068233239"  ,1280                 ,"48.5328185328"      ,"1554.48957529"      ,8168488           ,76                 ,25928           ,"2821.69423405"      ,"787.511274161"      ,"2.60521066322"  ,"0.583369584856" ,"2.38168711194" ,9896                 ,"11.9771359807"      ,"2056.46159246"
1       ,65264             ,956                ,2672            ,"226.763549906"      ,"72.1454053207"      ,"3.78166453239"  ,"2.04793724216"  ,"3.0637191965"  ,887                  ,"68.7081930415"      ,"1766.30751964"      ,127               ,36                 ,2               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.34437519001" ,0                    ,"0.0"                ,"0.0"
1       ,7554              ,1711               ,181             ,"21.6018659681"      ,"3.58166112737"      ,"6.76465704261"  ,"1.11972669857"  ,"4.56324632433" ,85                   ,"48.5"               ,"1993.62790698"      ,655               ,562                ,33              ,"1.15136320173"      ,"0.100503358535"     ,"0.573760546952" ,"0.100503358535" ,"0.569051637927",2                    ,"10.0"               ,"602.5"
1       ,1043              ,81                 ,40              ,"2.71828133782"      ,"0.932457738124"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",10                   ,"21.5"               ,"1412.3"             ,750               ,997                ,29              ,"2.29246451263"      ,"0.312365990981"     ,"5.135357861"    ,"2.03245873951"  ,"4.4231557936"  ,11                   ,"192.363636364"      ,"3855.72727273"
0       ,100836            ,144                ,1781            ,"512.444492859"      ,"143.893264105"      ,"4.58975662174"  ,"1.84493170726"  ,"5.11085060107" ,1743                 ,"30.7592067989"      ,"1251.02832861"      ,366460            ,466                ,3381            ,"1167.89692965"      ,"415.263913927"      ,"49.9186328622"  ,"8.06155671768"  ,"82.5351766421" ,3450                 ,"17.9143591208"      ,"1464.34627462"
1       ,725               ,645                ,44              ,"4.10829871077"      ,"0.709693061502"     ,"1.56890938185"  ,"0.834706370192" ,"1.83266497678" ,15                   ,"128.8"              ,"2381.46666667"      ,9679              ,322                ,213             ,"9.60716309"         ,"0.310247364657"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",42                   ,"26.7619047619"      ,"1770.0"
1       ,614689            ,400                ,5729            ,"199.618296223"      ,"67.8124694734"      ,"9.36619224194"  ,"0.359533601106" ,"4.09448755266" ,669                  ,"39.1937406855"      ,"2565.61251863"      ,119001            ,119704             ,2266            ,"63.6032615837"      ,"17.010681516"       ,"11.2328519009"  ,"0.100503358535" ,"6.62889672446" ,206                  ,"167.913043478"      ,"6161.9178744"
1       ,44034             ,2974               ,3456            ,"223.914525839"      ,"85.6051762716"      ,"23.6886708148"  ,"9.26024467972"  ,"21.0503096777" ,871                  ,"332.823329558"      ,"9018.23556059"      ,671               ,215                ,17              ,"0.354378899279"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",1                    ,"1.0"                ,"148.0"
1       ,366460            ,466                ,3381            ,"1167.89692965"      ,"415.263913927"      ,"49.9186328622"  ,"8.06155671768"  ,"82.5351766421" ,3450                 ,"17.9143591208"      ,"1464.34627462"      ,85138             ,67047              ,5103            ,"150.340456123"      ,"68.1173657547"      ,"5.48034897405"  ,"0.100503358535" ,"71.8792737542" ,568                  ,"205.883275261"      ,"9580.39547038"
0       ,270               ,296                ,7               ,"0.327807841984"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",1                    ,"24.0"               ,"1152.0"             ,662567            ,72786              ,275             ,"47.6737780314"      ,"8.6450990434"       ,"7.60338508708"  ,"6.35881148015"  ,"23.1925967751" ,131                  ,"339.424242424"      ,"38821.9772727"
1       ,224146            ,272                ,6190            ,"56.7252801893"      ,"11.8540570388"      ,"0.100503358535" ,"0.100503358535" ,"5.7829787543"  ,211                  ,"54.9252336449"      ,"7211.6635514"       ,5996              ,906                ,192             ,"15.0502080114"      ,"3.33082837631"      ,"0.83716897553"  ,"0.349326776018" ,"0.588345558047",68                   ,"50.6470588235"      ,"1483.98529412"
1       ,878772            ,580                ,9313            ,"195.265148626"      ,"68.1972330867"      ,"11.9945568668"  ,"0.351840143871" ,"8.07686545726" ,797                  ,"262.486318408"      ,"11944.4701493"      ,5438              ,2260               ,208             ,"1.6211341132"       ,"0.34437519001"      ,"1.04701773537"  ,"0.337131952744" ,"0.337131952744",7                    ,"73.4285714286"      ,"2614.57142857"
0       ,219               ,148                ,8               ,"0.758307370817"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",3                    ,"205.0"              ,"3922.66666667"      ,236123            ,858                ,2794            ,"77.1935733839"      ,"23.9710764579"      ,"12.5416012889"  ,"2.55072506841"  ,"12.6070724246" ,307                  ,"159.200647249"      ,"5131.31067961"
1       ,221001            ,906                ,8613            ,"3933.23800737"      ,"1574.38645056"      ,"0.339522140564" ,"0.100503358535" ,"12.7373300964" ,10560                ,"42.9620782601"      ,"1498.35542337"      ,16978             ,6715               ,451             ,"0.332423043719"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"3.34299851074" ,1                    ,"130.0"              ,"2874.0"
1       ,71597             ,44262              ,1437            ,"10.4035634589"      ,"3.36535463966"      ,"0.591205606947" ,"0.100503358535" ,"5.0745674068"  ,47                   ,"72.1063829787"      ,"2146.89361702"      ,182598            ,1402               ,3831            ,"145.844909693"      ,"74.002957632"       ,"23.5491892963"  ,"0.100503358535" ,"15.9532425551" ,567                  ,"276.496515679"      ,"8038.06620209"
0       ,78083             ,679                ,3680            ,"165.594483553"      ,"89.1431564125"      ,"5.18626684479"  ,"2.4168313702"   ,"7.17936378545" ,682                  ,"82.9869565217"      ,"3777.76666667"      ,143101            ,128686             ,8742            ,"874.212873202"      ,"347.630667262"      ,"4.49847061965"  ,"0.100503358535" ,"34.9779777238" ,2767                 ,"105.734781061"      ,"5276.96262015"
1       ,173872            ,2804               ,16328           ,"346.547498255"      ,"85.7971306975"      ,"6.81297388377"  ,"1.33791522607"  ,"7.57468668763" ,1323                 ,"268.13298272"       ,"9307.21487603"      ,1912232           ,33395              ,14891           ,"38159.5386095"      ,"131.9544457"        ,"2.17324140238"  ,"0.62379677787"  ,"4.14311524276" ,21964                ,"19.2453627508"      ,"1027.42097771"
1       ,1040229           ,725                ,13675           ,"1420.43804049"      ,"573.592695333"      ,"2.8074417817"   ,"0.86035687901"  ,"9.02871832426" ,4970                 ,"83.0368754956"      ,"4524.14155432"      ,242529            ,7561               ,3702            ,"242.63363551"       ,"106.676389127"      ,"7.19833043932"  ,"2.04051108512"  ,"10.073921354"  ,894                  ,"63.0989988877"      ,"8653.06562848"
0       ,697               ,14                 ,37              ,"20.6191476341"      ,"12.3688453917"      ,"7.78315295704"  ,"3.69819548748"  ,"11.3782884267" ,54                   ,"47.2181818182"      ,"790.636363636"      ,221001            ,906                ,8613            ,"3933.23800737"      ,"1574.38645056"      ,"0.339522140564" ,"0.100503358535" ,"12.7373300964" ,10560                ,"42.9620782601"      ,"1498.35542337"
0       ,125438            ,983                ,4074            ,"55.1372659579"      ,"23.4461396366"      ,"2.25139829697"  ,"0.100503358535" ,"7.2079084546"  ,239                  ,"217.241666667"      ,"6466.73333333"      ,163145            ,906                ,4475            ,"182.175568401"      ,"78.0432023746"      ,"11.6076680412"  ,"3.59001979003"  ,"9.60515452068" ,688                  ,"82.9386590585"      ,"1809.65049929"
0       ,33669             ,29327              ,883             ,"128.414854027"      ,"23.9196306635"      ,"6.5562550178"   ,"0.339522140564" ,"12.2922053818" ,228                  ,"72.7792207792"      ,"3492.19480519"      ,5199              ,437                ,322             ,"55.162227484"       ,"30.3722807066"      ,"8.90625606001"  ,"2.86750107696"  ,"7.13325473754" ,168                  ,"66.6568047337"      ,"2041.0295858"
0       ,126738            ,779                ,4115            ,"171.819555176"      ,"37.2942852658"      ,"4.41132266395"  ,"1.53022249247"  ,"4.20288258489" ,690                  ,"126.044159544"      ,"3627.96866097"      ,864557            ,7352               ,19561           ,"5744.73281891"      ,"5311.50720366"      ,"14.2957902199"  ,"0.351840143871" ,"14.7637491918" ,3641                 ,"65.8732620321"      ,"3279.47967914"
1       ,366460            ,466                ,3381            ,"1167.89692965"      ,"415.263913927"      ,"49.9186328622"  ,"8.06155671768"  ,"82.5351766421" ,3450                 ,"17.9143591208"      ,"1464.34627462"      ,125512            ,13701              ,10873           ,"267.703832628"      ,"94.3880680445"      ,"10.9862864413"  ,"1.36020464936"  ,"11.1684045527" ,1063                 ,"229.764159703"      ,"6728.43082637"
0       ,3638              ,3341               ,85              ,"2.79357720107"      ,"1.40270262958"      ,"2.59408926769"  ,"0.598150193501" ,"3.80214341589" ,11                   ,"9.41666666667"      ,"489.083333333"      ,1674046           ,24246              ,16572           ,"1560.77045543"      ,"561.797879064"      ,"4.30041197934"  ,"1.08938693801"  ,"3.5551939912"  ,5759                 ,"33.1578857045"      ,"2172.98524112"
0       ,127               ,106                ,4               ,"1.09377244313"      ,"0.100503358535"     ,"0.367462556237" ,"0.100503358535" ,"0.623902496382",5                    ,"105.4"              ,"1190.0"             ,32342             ,2622               ,1061            ,"64.641881773"       ,"21.4921308523"      ,"22.2502876588"  ,"0.583369584856" ,"27.5128375473" ,271                  ,"184.297794118"      ,"7245.23161765"
1       ,20542             ,635                ,142             ,"10.99055651"        ,"1.45465674427"      ,"1.09579702847"  ,"0.598150193501" ,"2.07771803393" ,40                   ,"35.4523809524"      ,"2758.52380952"      ,24437             ,279                ,52              ,"12.3557961024"      ,"7.14426675627"      ,"2.13576731162"  ,"0.599382241421" ,"4.66636477511" ,50                   ,"117.098039216"      ,"6075.88235294"
1       ,1481379           ,147521             ,15043           ,"9902.07037931"      ,"5012.05587584"      ,"10.4384603887"  ,"0.100503358535" ,"193.072418229" ,28564                ,"10.9641442568"      ,"1035.95549302"      ,7157              ,73                 ,82              ,"8.6914320942"       ,"2.64213200832"      ,"0.346838541843" ,"0.100503358535" ,"2.5939236841"  ,31                   ,"29.4838709677"      ,"4767.29032258"
1       ,146298            ,49266              ,9392            ,"146.311226579"      ,"84.4510189798"      ,"1.3083555275"   ,"0.100503358535" ,"4.0358259366"  ,600                  ,"54.802306425"       ,"1953.62602965"      ,20                ,7                  ,2               ,"7.69082373179"      ,"0.277305640849"     ,"1.33150797971"  ,"0.100503358535" ,"2.83062680131" ,6                    ,"2.0"                ,"96.1666666667"
1       ,1641075           ,695                ,14343           ,"5237.29104892"      ,"1080.58372601"      ,"17.6361116683"  ,"3.39282996065"  ,"6.62220586411" ,15102                ,"9.58360202672"      ,"1249.68052905"      ,580544            ,2799               ,7371            ,"296.978205315"      ,"135.831428625"      ,"15.0330256841"  ,"4.80717981227"  ,"8.26206312673" ,1201                 ,"87.1837748344"      ,"3547.78228477"
0       ,366460            ,466                ,3381            ,"1167.89692965"      ,"415.263913927"      ,"49.9186328622"  ,"8.06155671768"  ,"82.5351766421" ,3450                 ,"17.9143591208"      ,"1464.34627462"      ,102116            ,293                ,970             ,"1729.45163398"      ,"763.659739323"      ,"30.8299766589"  ,"8.56836692169"  ,"93.3115713274" ,4067                 ,"12.3102694829"      ,"1636.37970381"
1       ,804394            ,1370               ,15143           ,"6881.48299573"      ,"5013.64229512"      ,"22.683131263"   ,"2.38553797354"  ,"18.4209811988" ,23958                ,"21.3249876868"      ,"1413.82539813"      ,1294              ,431                ,44              ,"0.555204167947"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.595962080709",2                    ,"836.0"              ,"11447.5"
0       ,1607541           ,93                 ,9876            ,"389.533119657"      ,"217.628442156"      ,"0.359533601106" ,"0.100503358535" ,"0.84979013175" ,1706                 ,"9.97903319744"      ,"774.39895166"       ,128305            ,213                ,942             ,"140.038427023"      ,"77.7520497721"      ,"2.14953593034"  ,"0.100503358535" ,"19.4340698837" ,466                  ,"29.9936440678"      ,"1643.37923729"
1       ,203788            ,1069               ,5439            ,"1043.23595348"      ,"558.213656192"      ,"20.6436432941"  ,"1.37120787076"  ,"22.2313859611" ,3048                 ,"59.9643782383"      ,"1554.07610104"      ,5996              ,906                ,192             ,"15.0502080114"      ,"3.33082837631"      ,"0.83716897553"  ,"0.349326776018" ,"0.588345558047",68                   ,"50.6470588235"      ,"1483.98529412"
0       ,34463             ,29808              ,1689            ,"15.4304976173"      ,"3.98402880489"      ,"8.20433119845"  ,"0.332423043719" ,"6.98881495679" ,66                   ,"75.5303030303"      ,"1916.89393939"      ,132100            ,56571              ,1780            ,"388.210787203"      ,"13.7901207488"      ,"25.9219139652"  ,"0.341936471695" ,"17.5938470236" ,804                  ,"271.116707617"      ,"12786.2518428"
1       ,263614            ,759                ,8805            ,"110.410259905"      ,"26.5571232737"      ,"1.62383379401"  ,"0.100503358535" ,"1.11862146793" ,454                  ,"96.0435729847"      ,"2606.67973856"      ,48711             ,22845              ,932             ,"61.9248042388"      ,"18.5789010899"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",229                  ,"80.3433476395"      ,"4431.68240343"
0       ,186557            ,90762              ,3166            ,"489.106378736"      ,"75.7688776728"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",764                  ,"309.220492866"      ,"20356.0155642"      ,232753            ,320                ,7919            ,"175.264776264"      ,"100.480819758"      ,"3.1084904768"   ,"1.61471682509"  ,"4.401918701"   ,679                  ,"47.0969162996"      ,"2374.15565345"
0       ,48711             ,22845              ,932             ,"61.9248042388"      ,"18.5789010899"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",229                  ,"80.3433476395"      ,"4431.68240343"      ,1203              ,689                ,67              ,"0.581003784219"     ,"0.581003784219"     ,"1.64278625943"  ,"0.100503358535" ,"2.15315328734" ,2                    ,"0.5"                ,"317.5"
1       ,14843             ,12352              ,867             ,"48.5302706176"      ,"13.1948176686"      ,"17.8887517201"  ,"1.84802501352"  ,"13.9392783231" ,168                  ,"184.711764706"      ,"10791.7470588"      ,364               ,927                ,6               ,"0.551680477817"     ,"0.310247364657"     ,"0.834980862738" ,"0.339522140564" ,"0.832590674918",2                    ,"1.5"                ,"122.0"
0       ,6839015           ,968                ,47559           ,"3488.25146245"      ,"566.630976996"      ,"21.5080088919"  ,"5.66092695152"  ,"15.68925138"   ,14107                ,"41.6713914813"      ,"5188.99270227"      ,5629637           ,51683              ,54624           ,"4894.9012163"       ,"2375.07856014"      ,"5.94982939427"  ,"0.862666017566" ,"6.83946301185" ,20125                ,"17.2368421053"      ,"1353.64647653"
0       ,1140              ,927                ,69              ,"0.577496611666"     ,"0.100503358535"     ,"0.341936471695" ,"0.100503358535" ,"0.341936471695",2                    ,"14.5"               ,"1206.5"             ,71597             ,44262              ,1437            ,"10.4035634589"      ,"3.36535463966"      ,"0.591205606947" ,"0.100503358535" ,"5.0745674068"  ,47                   ,"72.1063829787"      ,"2146.89361702"
0       ,504004            ,3109               ,12772           ,"311.8003107"        ,"142.633228932"      ,"4.4860901625"   ,"1.04940792319"  ,"4.8068233239"  ,1280                 ,"48.5328185328"      ,"1554.48957529"      ,508213            ,554                ,16338           ,"3619.31076978"      ,"878.310233803"      ,"7.82867570173"  ,"2.26757425945"  ,"23.6213238573" ,12453                ,"47.6179080824"      ,"2314.93335975"
0       ,254               ,534                ,1               ,"3.45364851658"      ,"0.277305640849"     ,"0.810484751088" ,"0.341936471695" ,"1.27666674454" ,12                   ,"6.75"               ,"573.916666667"      ,7554              ,1711               ,181             ,"21.6018659681"      ,"3.58166112737"      ,"6.76465704261"  ,"1.11972669857"  ,"4.56324632433" ,85                   ,"48.5"               ,"1993.62790698"
1       ,1525260           ,747                ,41582           ,"3316.25953264"      ,"1401.93976746"      ,"8.25713596151"  ,"6.55835573121"  ,"22.4431911187" ,12203                ,"57.9573283859"      ,"2352.64733403"      ,143101            ,128686             ,8742            ,"874.212873202"      ,"347.630667262"      ,"4.49847061965"  ,"0.100503358535" ,"34.9779777238" ,2767                 ,"105.734781061"      ,"5276.96262015"
1       ,725               ,645                ,44              ,"4.10829871077"      ,"0.709693061502"     ,"1.56890938185"  ,"0.834706370192" ,"1.83266497678" ,15                   ,"128.8"              ,"2381.46666667"      ,6232              ,551                ,221             ,"5.07948418801"      ,"1.05350498965"      ,"2.08979375211"  ,"0.837439237474" ,"1.34775471836" ,16                   ,"23.1764705882"      ,"755.117647059"
0       ,224146            ,272                ,6190            ,"56.7252801893"      ,"11.8540570388"      ,"0.100503358535" ,"0.100503358535" ,"5.7829787543"  ,211                  ,"54.9252336449"      ,"7211.6635514"       ,2745543           ,7828               ,22729           ,"349.819625135"      ,"107.081021087"      ,"0.604091150446" ,"0.100503358535" ,"2.39220134212" ,1359                 ,"55.718228032"       ,"3705.91648511"
1       ,173872            ,2804               ,16328           ,"346.547498255"      ,"85.7971306975"      ,"6.81297388377"  ,"1.33791522607"  ,"7.57468668763" ,1323                 ,"268.13298272"       ,"9307.21487603"      ,1221              ,313                ,105             ,"0.367462556237"     ,"0.367462556237"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",1                    ,"9.0"                ,"1096.0"
1       ,4491415           ,756                ,29876           ,"4499.99625119"      ,"2206.57189762"      ,"26.9669247433"  ,"12.6282827226"  ,"29.0698219532" ,16646                ,"22.7477263271"      ,"2206.42073352"      ,16978             ,6715               ,451             ,"0.332423043719"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"3.34299851074" ,1                    ,"130.0"              ,"2874.0"
1       ,739581            ,10723              ,1279            ,"102.026750104"      ,"96.7713185484"      ,"1.53732181604"  ,"1.05435803853"  ,"3.46775398195" ,432                  ,"11.1916859122"      ,"966.193995381"      ,1720              ,540                ,151             ,"5.16184828614"      ,"1.18162498801"      ,"2.32411245323"  ,"0.608895669397" ,"3.81366082681" ,14                   ,"94.5"               ,"1823.42857143"
1       ,1140              ,927                ,69              ,"0.577496611666"     ,"0.100503358535"     ,"0.341936471695" ,"0.100503358535" ,"0.341936471695",2                    ,"14.5"               ,"1206.5"             ,16978             ,6715               ,451             ,"0.332423043719"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"3.34299851074" ,1                    ,"130.0"              ,"2874.0"
1       ,9542820           ,2069               ,17897           ,"4336.3582863"       ,"668.570800935"      ,"7.37699596965"  ,"1.83838072076"  ,"3.1136251344"  ,12252                ,"16.3851384167"      ,"3413.41185041"      ,130878            ,5409               ,378             ,"14.4416640637"      ,"5.67375398189"      ,"0.875213637725" ,"0.100503358535" ,"26.1918930322" ,51                   ,"18.9019607843"      ,"4006.68627451"
1       ,28613             ,3557               ,9               ,"0.75143425077"      ,"0.295998478572"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",3                    ,"2.66666666667"      ,"218.333333333"      ,2470              ,357                ,119             ,"1.12647413045"      ,"0.323284482763"     ,"0.337131952744" ,"0.337131952744" ,"0.596162195315",5                    ,"60.6"               ,"1983.0"
0       ,676               ,243                ,43              ,"1.98253086255"      ,"1.36064061784"      ,"0.100503358535" ,"0.100503358535" ,"36.4016397161" ,6                    ,"4.66666666667"      ,"269.5"              ,177796            ,0                  ,6870            ,"9.1483841077"       ,"5.32269459265"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",42                   ,"66.619047619"       ,"1681.23809524"
1       ,4491415           ,756                ,29876           ,"4499.99625119"      ,"2206.57189762"      ,"26.9669247433"  ,"12.6282827226"  ,"29.0698219532" ,16646                ,"22.7477263271"      ,"2206.42073352"      ,71597             ,44262              ,1437            ,"10.4035634589"      ,"3.36535463966"      ,"0.591205606947" ,"0.100503358535" ,"5.0745674068"  ,47                   ,"72.1063829787"      ,"2146.89361702"
